"","x"
"TMEM254",1.65242824819416
"PTGFRN",1.50896920874464
"TACC3",-1.85160644443971
"FBXL5",0.795548755842485
"DPY19L1",1.54406686032544
"NPTXR",1.80445907767312
"GINS3",-1.3905602950698
"ATRN",0.675026332485764
"ACADSB",0.960770424755455
"SGK1",-1.30642085588505
"TBC1D8B",2.51828429579745
"ARNT",1.04009702079212
"GLB1",1.3576053161512
"KAT5",-1.09267060636693
"STK11",-1.11970965540276
"EFNB1",0.715137845253228
"TIMP3",1.75091223714493
"BSG",0.896445557318014
"PHF14",0.852794111443596
"TEPSIN",-1.5408611346185
"CASKIN2",-1.37647217178104
"ZXDB",-0.734126399278789
"MGST3",1.07769009921468
"SEMA5B",4.10519345535409
"MBOAT2",1.5316765540576
"CHIC2",-1.23542557597578
"ITGA11",1.38793887547001
"MNAT1",-1.10771171472045
"POLR3C",-1.37330680334752
"DUSP22",1.30737816067618
"GM2A",2.30816397839937
"PDK3",1.55847660445202
"PRR14",-1.11157243352207
"C3orf18",1.43614396340914
"CD81",1.79390875336658
"FCHO2",0.792604888750638
"ELL",-2.24803478629882
"ESAM",-3.63912228032146
"DHFR2",1.2987951779201
"MXRA7",0.637750852684512
"WIPF1",1.1575147021635
"ZNF521",1.98067120870427
"TXNDC15",1.30865892518432
"TYW5",-1.12781348819793
"IMPA2",2.513625249573
"POLE3",-0.698274363253118
"ITGA1",-1.40093391919514
"TMEM158",-2.32360034307477
"SMAD6",2.92835127071276
"CLSTN1",0.829795662607991
"TNIP2",-1.56707877430151
"PEX16",-1.27002000383936
"LBR",1.60882426277961
"APH1B",0.892043125047477
"HIST1H4C",-3.16648632725537
"UTP20",-0.709178079839454
"NOP16",-1.30838036449085
"RBM43",1.57321974886429
"PDE4DIP",1.62214429975272
"FEM1A",-1.35952237136504
"MYBBP1A",-1.1046614725839
"POLR3F",-0.914167952217021
"RPS6KA5",2.35170077267516
"KDM3A",0.706663765132776
"GFPT1",0.790661692263432
"ANPEP",0.98136844038184
"ARC",-4.20013108944122
"NOP58",-1.59441686964971
"BUB1",-1.49545564233014
"WWC2",-0.810078713150076
"MMP24-AS1-EDEM2",1.51515787313926
"MAP2K6",2.71286162014826
"NUP107",-0.844720954335645
"RPUSD1",-0.989395553858799
"CDK5",1.01188594086078
"ADAMTS7",1.13288370534541
"TTC27",-1.01629211968117
"TP53BP2",-1.0206940885617
"TMEM132B",2.64143631276631
"ABCA2",1.64017288219599
"MXD4",1.46815295485965
"METTL9",0.718349556280938
"TIMM10B",0.923199997556421
"FZR1",-1.1316555352515
"PSD",-2.78679917053823
"EDA2R",-1.71480690428312
"SLC39A14",-0.829344700716506
"RLF",-0.863449827025058
"NPIPB4",-0.896758031455797
"ANLN",-1.4384706534732
"UBIAD1",-1.12936330228565
"MTHFD2",-0.869224482267314
"MAP2K7",-0.789587693934078
"SSTR2",-3.47220694391858
"INTS6",-1.04782307117726
"DMXL2",1.14323286462635
"STK32C&1",1.5518106551003
"ARSA",1.50986682709345
"IGSF8",1.61555323112777
"SRI",0.958091244953634
"ADGRE5",-0.876310928257347
"VPS13B",0.715943557933398
"FOXG1",1.66948750211273
"MYO16",-2.04254338033832
"AKAP17A",-1.8832452063438
"HIST1H2BG",-1.61384970767811
"SUGCT",1.50428836778053
"IL17RD",1.3834077724839
"BRPF3",-1.52358474784694
"HEG1",1.43550798603091
"AK4",1.2482555828448
"ETFBKMT",1.47072538533641
"COPZ2",0.92151019770806
"DPP9",-0.917446953831363
"ARRB1",0.675617239948089
"TRIM25",-0.790744326058989
"RBBP9",1.979842740667
"DUSP10",-1.93048658941953
"CLTB",-1.77184299487441
"TGFBR1",-1.06276717715325
"TMPO",-0.823960979993853
"UPF1",-1.36473847596079
"TP53INP1",1.20257506165788
"PER2",-1.02175690478077
"CYLD",-2.50763199229214
"PLAU",-3.70103675826439
"RCAN1",-1.7709853506296
"TMEM150C",-1.64186115947202
"RABGEF1",-0.654122261297427
"UMPS",-0.783877607462378
"CRYBG3",0.834757749762806
"SUGP1",-1.29456668172129
"ZNF823",-1.33554733710305
"IGF2BP3",1.20896542093963
"RBM42",-0.934688149943716
"ZDHHC24",1.29289129047213
"OGFOD3",1.06016889862193
"IER5L",0.887823503672299
"DDX50",-0.802143160796661
"ECH1",1.08537901307596
"PEG3",1.61011020058287
"ARNTL",-1.20814536353984
"TCAF1",1.108538194235
"AMMECR1L",-0.942585377065482
"MRPS9",-1.10161971811055
"MGP",2.77376928777649
"ZNF628",-2.28830510593276
"IRF5",-1.42462723012136
"MOK",-1.13879466011161
"PLXNA3",0.87125486682496
"ZBTB41",0.780994577242478
"HIST1H2BM",-2.36735388051022
"VAMP1",1.33508228041823
"RIPK2",-1.34238770421395
"NBEA",0.757577316847787
"BORA",-0.84593729209797
"L3MBTL1",1.32421936165716
"PSPC1",-1.45361730799641
"GZF1",-1.30836541985307
"HIST1H3A",-1.42972831392625
"SRRM2",-0.855419324530844
"YY1AP1",-1.78119530093764
"UBE4B",0.986364033620071
"MFN1",0.734036935867561
"SOX21",3.17612680389071
"HECW2",1.45353329151297
"TCF4",2.10832509881219
"ATP11A",1.31807138837656
"CLCN2",-1.07447846149759
"CCDC28A",1.03217019890338
"HNRNPAB",-1.02800672109128
"ZFP91",-1.09613070295616
"TOP1",-1.2117883643145
"PKD1L3",-2.11671681794069
"WISP1",2.51882663782628
"GSTCD",-0.924315523079218
"MLXIP",-0.745093574690642
"ID3",3.55088900802522
"LTBP3",0.909634369014436
"PCDHGC4",1.81226987740898
"C2orf88",1.13329756088366
"SRSF7",-1.6217078801586
"ZNF554",-1.99483116391468
"REEP6",2.54551380477424
"NEDD4",-0.951443794526032
"CDS2",0.782087608392651
"TRDMT1",1.09309764944094
"MTR",0.718658842051363
"LIN9",-1.56856140637585
"KHDRBS3",-0.919542111593534
"GSAP",1.23055588583823
"TRIM11",-2.3536710698377
"BTBD3",1.45688579568433
"ZNF134",-1.2567667121735
"PQLC3",1.83155254641766
"C4orf3",2.19642450034709
"AOC3",-4.37568518561533
"TCHP",-1.24630892807077
"MME",2.94943068128511
"ETFDH",0.906733027852468
"THNSL1",0.879969391723442
"OSER1",-1.36601570578521
"GMEB2",-1.55136490833826
"POLE",-0.819127606792394
"AGAP6",-1.69962697081495
"SPAG16",0.813771766456239
"LZTS1",1.31275108961783
"TMEM179B",0.946750695080322
"NFX1",-0.76464045844538
"CIAPIN1",-0.871126405998113
"LGALSL",-0.91521346647532
"CLCF1",-1.23661643137556
"ZDHHC20",0.805467562384406
"OMA1",1.0409325368252
"CSE1L",-0.953080841048867
"HILPDA",1.60155994889762
"SYNGR1",1.86779625506632
"MUM1",0.899128914605019
"B3GAT3",-0.945285435282366
"IQCG",1.04898695440891
"ARMC6",-1.66605982012894
"GANC",0.990647429609519
"BIVM",1.09298663876702
"RSRC2",-2.33569387059298
"GVQW3",1.4705980491371
"SREBF2",0.920179178286856
"AP3D1",-1.03995306626568
"GPX7",1.36017253045609
"ARL14EP",-1.64106387356184
"HNMT",2.61514086519767
"PRICKLE1",-1.95613224356891
"SIPA1L1",1.25266074625095
"MRPL32",-1.15062293420662
"C3orf35",-1.96865833186313
"ZBTB16",8.81960421489068
"TMEM88",-2.47609952725087
"ERI1",-0.727514398523805
"ANAPC7",-1.18741074775088
"CSNK2A2",-0.997375215247998
"GLUL",1.39428798896846
"NOC4L",-1.20354084739334
"RFXAP",1.04890605025847
"ARHGAP39",-1.80840656705302
"RRNAD1",-1.14067603522158
"WDR19",0.923029328439813
"RNF38",1.32005785496407
"TBC1D16",1.0943159480112
"MLEC",0.968991085851461
"CUL7",1.34194808188231
"MTERF4",1.01567823663636
"MND1",-2.15691697627226
"SPRED3",-0.932572766833362
"ISG20L2",-1.13727125183357
"RELT",-1.23591959509164
"NAGA",1.54412107499486
"ABHD14B",1.83142383082942
"HEATR5A",0.949916347396167
"PHTF2",1.15440573035138
"EFL1",-1.77801661508868
"EIF2B3",-0.990263919772182
"TGIF1",-0.854135358199685
"HIST1H2AI",-2.53978589468629
"FNIP1",-0.719985764472602
"DHRS7B",-1.67716264358445
"DCHS1",1.30312797063243
"FSTL3",1.38316918495795
"ZNF26",-0.885497558840729
"MOSPD1",-1.01711737176171
"SIKE1",1.68993324999233
"SRSF2",-1.05946760399964
"CRCP",-1.11869617309625
"SLC25A24",1.69297429247673
"ATXN7L3",-0.941326397496106
"PYGM",-3.97913841956049
"P2RX7",1.46583139394863
"MRTFA",-1.38762993693509
"MARCH5",-0.928562100785978
"SLC40A1",3.07221025252946
"CCDC17",-1.67001406185205
"EMC9",-2.52291750712304
"BMPR2",1.01467961470706
"LARP6",-0.856740068534473
"TLE3",0.883937551157007
"HSPH1",-0.994742050885896
"OSBPL1A",1.14406835067979
"SLC38A3",2.97731597657566
"ARL1",1.1100435343657
"FYCO1",0.883015544261351
"KPNA2",-1.777384175814
"LOXL1",1.72526802785406
"CRIM1",1.11514428693723
"RIOK3",-1.84171358160483
"MAPK8IP1",-0.807427686088281
"TMEM45A",1.58291584455659
"MEPCE",-1.25379167144809
"GALNT2",0.686912144147482
"FKBP8",0.751747469341559
"KNL1",-1.04604873823672
"S100A6",1.14386903379817
"NUP205",-0.731250294542005
"PTBP1",-1.2323718649775
"AASS",0.687497646368453
"CD151",0.823841580169144
"LYNX1",1.40545250187967
"ARHGEF9",0.951078256585161
"ZNF667",1.18904434286277
"TNS2",2.31695306898235
"SLC2A10",2.23867409121803
"BAZ1A",-1.27169450070158
"CNOT6L",1.16972875281349
"UNC93B1",1.44695968459419
"APLP1",0.807404235296424
"FAM234B",1.33971033595455
"PPARGC1A",-1.0268272598448
"BBS1",0.842579872766056
"DENND6A",0.966014493111974
"CDC7",-1.30746401927336
"LIG4",-1.56375785049904
"KANK2",1.27100924865796
"KIAA1107",1.60195665043279
"ZNF398",-1.47888170505501
"NIPSNAP3A",1.09035076417664
"TEDC2",-1.99007440992203
"ERAP2",0.987020708586474
"MB21D2",-3.42537162174232
"TMEM199",-1.16147691989155
"KHDC4",-0.803508261620948
"VPS41",0.820165295379546
"ORC6",-1.79570210175152
"STK40",-0.931218404242817
"ZNF449",1.10988505461555
"POFUT1",1.38622838083369
"TAF1D",-1.34552887092532
"FAM172A",1.83930261703156
"SAE1",-1.16342023114556
"ADGRB3",3.23132666695767
"TELO2",-1.34215028333165
"SRFBP1",-0.953928291807201
"GPR176",-1.94770944539243
"SLC46A1",1.45687487424617
"POC1A",-1.89712941838073
"CDC45",-2.58789596272503
"C3orf58",1.22348376202464
"CDC42EP2",-2.98992491319423
"WTAP",-0.76181806455475
"BCAS2",-0.910719438555
"IQCK",0.912902930330087
"ATXN7L2",-1.16854970896822
"DAGLB",-1.64365567811114
"TPRKB",-1.17191766293714
"C18orf54",-1.30570018780362
"MCM4",-1.61104492216851
"CARD19",0.770539752332694
"NFKB1",-2.38820427897692
"AKIRIN2",-0.848422964892642
"SH2B3",-0.781992126121487
"SOBP",2.13326321436785
"UBALD2",-1.94879675793114
"IGFBP2",1.00793575960068
"DDB2",-1.74115879986749
"LNPEP",0.726940351388166
"SERINC3",0.85122106048758
"BRAP",-1.50194811375209
"HIST2H3D",-2.83898914332042
"CDYL2",-2.25913174927291
"TRA2A",-1.81767203734418
"TMEM8A",-1.21691860726691
"NOL9",-0.929306258269989
"PAPPA",-1.34297707330706
"PUM3",-0.727241621770287
"PPP3CC",-1.15870940768325
"ERI2",-0.941538656728767
"HNRNPH1",-0.627143073754354
"DDIT4L",3.36042432436603
"IL17RC",1.16633856520249
"TARS",-1.91673177775156
"ZNF883",1.14925254540309
"SYCP3",1.2457232424151
"CEBPZ",-0.77438312979929
"MARS",-1.47141883048987
"ALDH2",1.14217421218377
"ZNF721",-0.804406931008708
"TKFC",1.02544682121672
"DCAF4L1",-2.43677728308976
"BMP8A",-2.24610046232842
"PER3",-0.992688499033134
"PBXIP1",2.92351672755197
"HEY1",1.89192251225571
"RECK",1.4290729335556
"RIN1",-1.70693049363617
"CRIPT",1.23123691880743
"ASCC2",-0.851875250254629
"N4BP2",1.48117761546638
"SHCBP1",-1.67520219136858
"FAM129A",-1.08708146155842
"NT5DC1",1.25809092932077
"ANP32A",0.843926483125947
"GAPDH",1.16674628861677
"PRRX1",1.4293102818048
"ZBTB38",-0.630413675788611
"TRAFD1",-1.40689190683482
"NUP88",-1.11534540789752
"TIGAR",-2.10416640076305
"KDELR3",2.51225965941972
"KLF4",-1.51514864462623
"EIF3I",-0.763760636067103
"OSBPL7",1.18490104284512
"ODR4",-0.841566514521945
"SEPT3",1.53430585452616
"HIST1H2BH",-1.11696852242722
"FIZ1",-0.896867518268133
"HOXA13",2.16355438993469
"FAM168A",1.52709236081978
"PLBD2",1.14478202540832
"SNX10",1.9244496377195
"MYBL2",-1.54726860832588
"PPP4R3A",-0.784137322996878
"VWCE",-2.62913351887358
"IFI6",1.80693408159249
"HECA",1.25572891168521
"SEMA3B",1.18140674906366
"OST4",1.10915001355474
"CASC4",0.75645505184775
"LGALS8",-0.793777521313455
"STRADB",1.02724532805952
"MVB12A",0.993108579653293
"BNIP3L",1.77354062065123
"SPDL1",-1.36479794099273
"TUBB4B",-1.01822496485095
"TMBIM4",0.975259734564447
"CHN1",1.62093256226907
"PDGFRB",1.8268118482656
"CENPM",-3.23518244214169
"ZNF267",-2.31651284742263
"C1QL4",2.89810639539726
"FZD7",0.742976122585594
"PIANP",2.35462307875631
"DDX10",-1.22537845933973
"E2F8",-1.94865957305993
"C1orf131",-1.14811986029222
"KIF2C",-1.46181982910224
"CALD1",1.22483922699136
"MEF2C",2.24112320898231
"FZD1",0.947296825912452
"CPD",0.942507212289231
"ZSWIM4",-3.31924545016977
"NUP58",-1.53867339307714
"FBRS",-2.02739725602503
"LRR1",-1.5208981224926
"RP9",-1.19251007298204
"RRM2",-2.49451045982919
"LIPA",1.62109332178353
"LAT2",-2.08187367727633
"IDH2",1.17593707123416
"FLCN",-1.65286771999938
"ALDH5A1",1.93265156222603
"NDRG3",1.42373728457857
"PIP4K2C",-1.2070319561267
"PCDHGA2",2.12262986293553
"MED26",-1.60781231172935
"PLD3",1.5891752316397
"PCDHB3",2.25662844168285
"SLFN5",-1.52041789693769
"IQSEC2",0.987144517508793
"ALDH3A2",2.3297553224479
"FABP7",3.31699999349527
"PINX1",-2.86828181833908
"PGS1",-1.00862631712458
"PES1",-1.12684277786208
"PLOD2",2.07122111073496
"KARS",-0.732585227684887
"C1GALT1C1",1.28449962531266
"CAB39",-1.31281337067944
"EID2",-1.13539001344118
"ZBTB7C",1.31262646193183
"ACSF2",0.820709414533915
"FBXL20",0.700206494754242
"ALKBH1",-1.33040641932814
"ZNF337",0.942397789280153
"ATF1",-0.758394041623206
"CAST",0.719362883247684
"PFKFB4",1.53409568230328
"HS2ST1",0.798704416235222
"H6PD",1.48946038536131
"RTTN",-0.749529226590755
"TBC1D32",1.25040305457396
"CD46",1.05231008853958
"ACAD8",-0.891494454400516
"NREP",1.95210199149778
"GOLIM4",1.49474462342493
"TAPT1",-1.04534687075377
"PCLO",-1.54222401657095
"ABCB9",1.16241963023095
"SRP68",-1.00996897763879
"NARS",-0.826965677130044
"PCDHGB1",2.12693381035831
"CD83",-1.98330828731963
"RANBP3",-0.978951262380948
"PCF11",-0.723735179243896
"DNTTIP1",-0.869964275549078
"CCAR2",-1.19451911069777
"CORO2A",1.86421891873077
"SYNM",1.31578990307789
"ZNF441",-1.92325417584805
"LUM",3.3730082932116
"HIST1H3H",-2.35360492970114
"THBS3",1.00713552273234
"FNBP1L",1.0170220385154
"KLHL13",1.5381457750423
"ERLIN2",1.95917914431471
"PKMYT1",-3.29894446204342
"DPH5",-0.741425567943611
"SOX5",1.79715670110611
"ANK1",1.2137842350928
"PCDHGA11",1.35649823821052
"NME1",-1.35947725552684
"CEP55",-1.2515025327254
"ACHE",-4.73041267855515
"TIMM44",-1.68126249250786
"RTKN2",-1.33144164994981
"TRIM36",-1.79842901184729
"BOC",1.86973093197131
"POPDC3",1.33532024858183
"PPP2CA",-1.2790155468686
"PAM",1.46826183411708
"NDRG1",1.85866902796182
"DPY19L4",1.23913340124352
"ADGRL2",2.14539688715038
"TATDN1",-1.08968429713243
"ZNF593",-1.72943306371023
"TRIP10",-0.943183765811647
"CYR61",-2.5647698560291
"FRRS1L",2.66487199761063
"STRN4",-0.868507416232549
"TNFAIP3",-3.16425483767649
"FLT1",-3.06841709563047
"STMN4",-8.60976621800869
"ENTPD5",1.44406878719728
"SLC35D1",0.700839656705305
"ARL10",1.23810234128621
"ANKAR",1.05745671893832
"PDIA6",0.990702282356304
"OSBPL2",-0.737460885296226
"E2F4",-0.867070653652712
"GLDC",-1.87755691871
"PIP4K2A",1.05218595127525
"RPS6KB2",-1.0549520314947
"TENT5A",1.247761774356
"FAM20C",1.26460863934357
"LRRC49",-1.80667594238889
"ETS2",-2.12848765123117
"TRIM21",-0.890352428174635
"KIAA0895",1.22916806435937
"LDLRAP1",0.765909816199043
"COL8A2",1.43670193523488
"USP10",-0.642398829688361
"TRMT1",-1.42348047894103
"THUMPD3",-1.08525063360989
"INPP5E",-1.32228335584203
"CDC42EP1",-0.988252816274817
"ARHGAP24",1.33964288076372
"U2AF2",-0.90971669738615
"VPS39",0.709378786776764
"CALCRL",3.12300762687108
"SFPQ",-0.741823962550798
"BNIP1",-1.13136542346622
"FAM107B",-2.42388852721382
"PCDHB9",2.22088987463688
"FEZ1",1.17203235867318
"CDK9",-0.925528446963512
"STPG4",-3.9023024918946
"RUNX1T1",1.78168771661198
"PPM1A",0.725379891995149
"ZNF132",-1.23155841326615
"NAV3",-3.11517563603048
"BACE1",0.883183717288233
"RFC3",-1.42541778878339
"ZMIZ2",-1.79641097249269
"B4GALT5",0.859602521420927
"LONP1",-0.692528459057056
"RBM48",-0.846231817447319
"MRPL15",-1.06173875119816
"NFKBIB",-3.75444748467307
"PDE7A",1.11155612665416
"AGO4",0.89131129991919
"TMEM168",0.855471029130559
"ZNF440",-1.0208586219428
"HP1BP3",0.838091697107404
"NBPF19",-1.44918844851658
"PDE4D",0.72342770518477
"SNN",1.09119082040099
"BRD8",-0.749859555706313
"YTHDF1",-0.811450224202091
"FAM110B",0.947029847551393
"WHRN",1.06602219415099
"NUFIP1",-1.24294760603895
"PPP2R2A",-0.849191449734176
"ESPL1",-2.31087600479777
"SRPRA",0.802802683427233
"RSAD1",1.36641100229293
"BRCA2",-2.05160565482643
"PPARG",3.14488155915611
"GPT2",-0.787843446365895
"RGL1",0.751984684472918
"CTDSP2",1.01297297204071
"ZNF706",0.793494049695827
"FCGR2A",2.51356215143205
"PRPF4",-1.25879907300657
"ZNF627",-2.01806709397135
"ZNF678",-1.90458789512102
"EHD1",-1.35111070214081
"MEOX2",3.06946446894543
"PPFIA1",-0.673772525304787
"RNF10",-0.977655699730297
"ZNF605",0.99258608757948
"PIK3CD",-1.29557760453316
"UBE2H",0.634837759492353
"DDX20",-1.54427506541798
"SLC1A3",0.952093525945277
"RFC2",-1.72710390901505
"SETMAR",1.02135726619913
"GTF3A",-0.827476773793386
"HIST1H3I",-1.68512810224733
"STARD4",1.35705606473713
"SERTAD4",2.10479606433586
"ATP11C",0.827129975602756
"GMCL1",0.875529833526895
"EFNB3",2.95360654950516
"ZNF140",-0.936493460632522
"PTCH1",1.49323075261904
"HACL1",-0.918267412565918
"PDK2",1.89258793659782
"PCDHB16",1.78373696535419
"TPGS2",0.87458635963496
"WDR76",-1.27166408683205
"UBE2E3",1.09389213474286
"SLC35F2",-1.88523045483961
"TONSL",-1.34238511031102
"RSL1D1",-1.38140714601173
"R3HDM4",-0.775864268461791
"DAAM2",1.13148139959368
"HFE",1.61393546776648
"PBX1",1.71530402621843
"EMC8",-1.17737772431481
"NPIPB11",-1.11379974660388
"ATXN2L",-0.863750983966406
"CYB5R3",1.37455178594668
"KBTBD7",2.46528512540255
"FBXO25",1.38910802779283
"PHC2",-1.10290484211395
"HERC3",0.733741377670426
"URB1",-1.05243382555907
"SLC25A22",-2.15188850479656
"ITGAV",1.14840964220003
"NBPF15",0.924416453138787
"BIRC3",-1.28062116054953
"PLEKHF2",-1.18616166326386
"ATL1",1.02072755088322
"PPM1D",-1.74627849491149
"WWTR1",0.71371270274865
"PSMC6",-0.836670482504298
"RASEF",-3.0413760524687
"MAPK3",1.05019721358623
"GRAMD2B",1.85456325459146
"NAALADL2",1.88424482265382
"C7orf26",-0.69547165834306
"PUS1",-1.78481296401612
"ANKLE2",-1.26052593162447
"TFDP2",0.757696261191893
"NUSAP1",-1.23852921051935
"ANTXR2",0.787130465863673
"GLI2",1.15165804072839
"REEP3",0.734340296262966
"PSME2",-1.19373339598474
"DPH2",-1.1126285903304
"FAM122A",0.748848956244093
"PHKA2",1.09295839476724
"BRMS1",-1.4229265469068
"AUNIP",-2.84623803151843
"EIF2S1",-0.95029157289882
"RRAGA",0.718730156692365
"RGMA",2.35677746674953
"PCDHGA3",2.31070082313158
"PCYT1B",2.21412739042131
"FAM71F2",-1.89284736946277
"THAP3",-1.35939515234375
"GRPR",-2.35847327329824
"NBPF10",-1.17902736667244
"AKAP1",0.998101044098072
"FLAD1",-1.12941597847505
"DCLK1",1.76437757934225
"WIPF3",-1.86675621301814
"TMEM47",1.49978985392634
"NRCAM",1.34871524215639
"TRAF1",-3.44378501436368
"KLHL25",-1.61944895050449
"PELP1",-0.731063790433897
"TNKS1BP1",-0.695588013639396
"RBAK",-0.626671946146548
"HIGD2A",0.882980116211443
"SLC22A17",1.19924042911286
"GSN",1.35587193556021
"CCT7",-1.17801565038033
"HSF2",-0.750977286305042
"KATNAL1",1.0048079064407
"NECAB3",0.855528231858544
"ZNF787",-1.67202801787408
"ZNF131",-0.938593643579221
"CASKIN1",1.31430515867101
"NXPH3",-3.03764342839606
"NGLY1",-0.855415270462087
"AAGAB",-1.18217896510548
"TSG101",-0.937171056775475
"FMN2",1.20987690007601
"PTEN",-0.682206053902728
"PIGZ",1.85524000136462
"RAB9A",-1.44065066699675
"RNASEH2A",-1.28548012282204
"NTRK2",1.99512245847044
"UBE2J2",-1.53793769382645
"UHRF2",-0.997542465349985
"VXN",-1.99768352822356
"LOXL2",1.40382777984639
"METTL7B",2.02339844651958
"CKAP2",-0.79963132821955
"ASB6",-0.970931662954614
"FKRP",-1.46794715403425
"C5orf24",1.09754794208406
"CCDC191",1.85432581422419
"FAM117B",1.05859822694863
"BAK1",-1.7262388145375
"SLC35D2",1.00287429777582
"MINDY1",1.24974619450187
"SLC18B1",1.25031096604475
"KLRC4",1.95443454368396
"HMMR",-1.80543076968785
"ALAS1",-1.02273015330373
"CBARP",-3.33994178403832
"CHSY3",1.98496557923126
"ZIK1",-1.42356469396109
"FAM13B",-0.77706863798919
"PSMC5",-0.992845692637535
"ARAP1",0.977491579079238
"SPHK1",-4.55852005164924
"C1orf43",-0.970406642347948
"VGLL4",1.20265253994593
"HHAT",1.88643289056701
"RNF6",-1.25104019608911
"MBOAT1",1.67461997412364
"CEBPD",0.816078309007228
"MGST1",1.15535431924938
"MPPED2",1.73530430565955
"PLIN3",0.760506045624162
"ESYT1",1.15246196850044
"BRD3OS",1.34498279893798
"TNRC6C",-0.975202631272873
"CYP4V2",0.790298782135465
"RYBP",-1.21862702495187
"DENND4B",-1.15020808594038
"HECTD3",0.789242331323175
"APAF1",0.847893132146909
"SFXN3",1.40733875312779
"ZNF84",0.814301558625607
"HIRA",-0.918536570350378
"THAP1",-1.03152085532525
"PHYKPL",1.30074092156406
"PRR36",1.83540248612103
"CLCN4",-1.03573610759788
"MARC1",1.66897126604983
"GCLC",1.71050559523904
"LPAR2",-1.32210884412791
"ASIC1",2.03430963176466
"SSX2IP",1.08569942927995
"SATB1",0.83476396153804
"DDX55",-1.12288386170073
"BIRC2",-0.901872101953683
"KLHL15",-0.885383634971461
"ADAM22",1.49994478978495
"SUPV3L1",-1.23375007858273
"RNF40",-0.7150777906454
"BBS9",1.94273524358144
"TRAF3",-1.19714759474184
"MAP1S",-1.634367258745
"SPTY2D1",-1.01307317371168
"PTPRM",0.900152196099848
"PLCB4",0.747713561061817
"CENPO",-0.82621260582005
"SOCS2",-1.17103288911697
"SAMD9",0.907110669859258
"SLC35E1",0.872910715807385
"LDB1",0.993824251061863
"PCDHGA1",1.78205266781581
"CLASRP",-1.63277637493039
"NDC80",-1.50660117141262
"COG6",1.67398327572341
"ZPR1",-1.62898397065196
"SVEP1",1.57794371492509
"AIMP2",-1.87324897886377
"PRCP",1.00805595761434
"ULK2",0.748275377900476
"FANCI",-1.46067274605337
"GTPBP4",-1.40656805991935
"GNG7",2.30020426251254
"MMP24OS",1.26797322982201
"ABTB2",-1.34821303640758
"RAVER2",0.945572406960449
"TGFB1",0.835760555365306
"CCDC15",-1.17400124293627
"DQX1",-2.52993425646892
"UPF3B",-1.57615389728697
"PLXND1",1.73310866441078
"ARHGEF37",1.07929859100576
"FAM83D",-1.97835696836406
"ZNF101",-1.98430457191339
"KLF16",-1.54108231638951
"SLC35B1",-0.813627140543716
"KMT5A",-1.36182944496748
"PAPSS1",0.819083569310142
"PLPP5",1.20278087838381
"MAML3",2.0223077480555
"PRUNE2",3.20328596338569
"HSPA9",-1.09288187319187
"SYNJ1",-0.925277037608337
"GOSR1",-0.746522226542082
"LAPTM4A",1.24909034747057
"MYADM",1.65398625972039
"CLK4",-0.885059556820806
"MAGED1",1.65803430939438
"GRWD1",-1.94674286493621
"SIRT2",1.40529902706094
"ERV3-1",1.29083850707086
"LSM1",-0.929706546662496
"DNPH1",1.64321467565785
"TGFBR3",3.31491013759454
"CHORDC1",-0.864922362634147
"ZNF433",-1.61141868262613
"HMGA2",1.17418706328882
"ETV4",-1.60394993128416
"PMAIP1",-1.94292754990362
"GNPAT",0.796239308231779
"FADS2",1.62308412228411
"SMCR8",-0.662695973201068
"RAB5A",-1.05841111454879
"HIST1H2BO",-2.34827870167934
"BVES",2.33841822337327
"PTPN4",0.838966837424042
"FARP1",1.32759481160026
"NPDC1",1.2698428909311
"NMT2",0.91173932835866
"SLC39A11",1.05827329940712
"F2RL1",-1.81322421963262
"ANK2",1.7875917127203
"PNRC1",1.00849654133227
"TOMM34",-1.34952287665555
"DDX54",-1.14867359506185
"HIST1H3G",-2.48407124001168
"HDAC7",-1.40812143462837
"PEX2",0.839082376991633
"CORO2B",0.794447615078872
"RRM1",-0.750014879139339
"MGAT5",1.60970366017685
"EN2",-1.82781680202423
"TCF7L1",1.5556546890885
"CNTNAP1",1.00274140085264
"BCAM",1.30589183209971
"FNDC5",-2.30903235797042
"PPME1",-0.87428662147433
"ADRM1",-1.1075556104019
"CEP170B",-1.07017954608058
"PTPN2",-1.18357970762042
"SREBF1",2.04055036429752
"PXDN",1.17924444635842
"APBB2",1.01098265817144
"AP1B1",-0.898072038693355
"HIST1H2AG",-2.62681231038283
"DNAJC2",-0.953501513967897
"KIFAP3",0.903506271109463
"P4HA2",1.59414982606751
"CPNE2",1.36837497680523
"UBE2S",-1.97716848097245
"FTSJ1",-0.90498793711454
"PPP1R8",-1.09185039823784
"ENC1",-2.49827789642028
"PTPRA",1.23118408550422
"ALPK3",-1.71564657009057
"LRP1",1.38453579216637
"USP39",-1.17554745358298
"FAM210B",2.10726160357705
"HARS",-0.824992469799745
"UNC5C",2.62699692732067
"DPYSL2",1.35264177931437
"RRP36",-1.18146298510665
"TFPI2",-2.35465694845317
"NRARP",-3.78816881162512
"ARHGAP23",-1.64228345503252
"ZBTB47",0.918492857982625
"ZNF763",-1.48391638264003
"HEATR6",1.02492375571738
"ZBTB10",-1.00065137761609
"PDK1",0.772929742580201
"ZNF682",-2.19701210620186
"PPIC",1.05376243967826
"MITD1",-1.43830003543827
"DIAPH2",1.1125002758981
"RPA2",-0.977122573627322
